,title,content,date,nickName
9193,,횡성호수 둘레길,2025-07-05 15:49,nalja
9194,,가입인사드립니다,2025-07-05 18:03,하늬별
9195,가입인사,"반갑습니다.
혼자라서 자유롭지만
조금은 외로운 영혼입니다.",2025-07-05 18:54,신기*
9196,,"즐거운    밤   
되세요   ^^",2025-07-05 21:13,비구름
9197,,반갑습니다~ 쉼이 필요할때입니다,2025-07-05 21:47,진아
9198,,땀인다. 눈물인가..,2025-07-06 04:15,빠달
9199,,폭염경보 아래서도 대파는 수확중..더워도 먹어야 하니까...,2025-07-06 08:08,빠달
9200,,"휴일 아침은
이상하리만치 따스하고
이불 속 햇살마저
나를 다정히 눌러 앉힌다

일어날까, 말까
몸은 천천히 뒤척이며
게으름을 핑계로
조금 더 꿈을 붙잡는다

지인의 아들, 결혼식이 있다
기쁜 날, 함께해야지
하지만 눈꺼풀은
자꾸만 안쪽으로 말을 건다

오늘의 시간들이
문 앞에 가지런히 놓여 있어도
""오 분만…"" 속삭이며
나는 나와 싸운다

부지런함은 언제쯤
내 마음에 뿌리를 내릴까
이런 나조차
오늘만은 조금 사랑하고 싶다

       태인🎀",2025-07-06 09:00,골드라벨
9201,,"부지런한 새는
새벽부터 사냥 준비 완료!
",2025-07-06 09:14,신기*
9202,,방가,2025-07-06 09:39,놀며가며
9203,반갑습니다~,"멀지않은 곳에 좋은 모임 찾고 있어오~~ 음악,따뜻한 차 함께",2025-07-06 10:38,진아
9204,모임안내,"K국사스 댄스모임 대교원장님 학원상당모임 과의 
안양지역모임 결연 첫상견례 및 결연장소 

7월20일 일요일(매달 셋째일요일 정규모임 주중모임대신합니다.) 
안양 남부클럽3층안 커피숍 내 2시 회비 만원 

식사, 커피 제공 (술, 입장료, 보관료 별도)

7월부터 모임 진행 합니다.


둘째, 넷째 주 월요일 오후 6시 서울 낙원 콜라텍
회비 1만윈 내용 상동(입장료 무료)

모임 참석은 문자로 꼭 남겨 주셔야 참석 인정 됩니다. 
1.참석하는곳 날짜, 
2.닉네임, 
3.성별, 
4.나이, 
5.사시는곳 시,구,동까지만 

문자메세지 남길곳 010 3286 0597 

[밴드 초대장]

심규일 회장 69 남 사교댄스 전국민운동으로...님이 
당신을 'K국사스댄스연맹대학원TV' 밴드에 초대합니다.

유튜브 검색은 ""K국사스"" 밴드 가입하시면 
유튜브보다 더 수많은 동영상 보실수 있습니다. 

50세 이하 여성은 무료로 라운딩 해드립니다. 
무한으로 조건없이 동영상촬영 방송, 유튜브 업로드 가능한분만

모임시엔 전연령 여성 무료라운딩 해드립니다. 
선착순3명 3곡한정.

회원은 약 1040명 

모임시 참여문자 주신후 전화 ☎️ 주세요.

문의 및 무료 라운딩예약 010 3286 0597

밑 링크 누르시면 가입됩니다.
https://band.us/n/aea6A3pf4a0eM",2025-07-06 11:39,K국사스모임회장
9205,,부산여행중에~,2025-07-06 12:02,행운바바
9206,,예스24 7월 1주  예술 베스트셀러.,2025-07-06 12:18,stj
9207,,주식에 관심있는 50대 입니다. 많은 지도 편달 부탁드립니다 ~^,2025-07-06 12:27,파란 자동차
9208,," '이처럼 사소한 것들'의 작가
클레어 키건의 신작이  나왔네요.",2025-07-06 12:29,stj
9209,,"삼계탕 맛 찐이였서요
모임장님 여러모로 감사해요^♡^",2025-07-06 13:51,광수오빠
9210,,"반갑습니다 
잘 부탁드립니다^^",2025-07-06 14:07,긍정!
9211,,"안녕하세요
반갑습니다
잘부탁 드립니다",2025-07-06 16:29,푸른청솔
9212,,안녕하세요..반갑습니다,2025-07-06 18:11,지투
9213,,"나이 먹어가면서 지혜롭고 따뜻한 사람들과 소통했으면 합니다.
많은 지도 편달 바람니다",2025-07-06 19:22,사자발
9214,,"일요일 오늘은
친환경 양파 수확
5000천명 20명 투입 ",2025-07-06 19:51,오프로드
9215,인사드립니다,"안녕하세요
저는 54세입니다
용기내서 새로운곳에서
이야기해보고싶어서
가입합니다
",2025-07-06 20:12,*.*
9216,안녕하세요 ,"인사드립니다
혼자명상도 하는데
이런모임좋아요
잘부탁드립니다 😄 ",2025-07-06 20:30,*.*
9217,,"안녕하세요
인테리어에 관심많은 사람입니다 
잘부탁드립니다.",2025-07-06 20:57,무명인
9218,,자연인을꿈꾸면서 ᆢ,2025-07-06 22:37,애플24
9219,스윙댄스 원데이 클래스(7/9선릉),"안녕하세요, 다가오는 이번 여름
스윙댄스 함께 하실래요?

단조롭던 가뭄같은 일상에 단비가 될 수 있는
취미생활 ! 스윙댄스를 소개합니다 >_<

스윙댄스는 재즈 음악에 맞춰 즉흥으로 추는 춤인데요 ㅎㅎ

저희 원데이 클래스는 초심자 분들에게 맞춰
간단히 스윙음악에 댄스 루틴을 알려드리고 있어요!

[인스타그램 현장 스케치 릴스 참고해주세요 ㅎㅎ]
https://www.instagram.com/reel/CuW42eYMbY-/?igsh=NGhnZzR6cGhwcjZp

궁금한게 있으시면 편하게 대화 걸어주세용

이번주 수요일 같이 춤춰봐요 ! 

[강습비]
　 - 원데이클래스 (11,000원/ 노쇼방지, 연습실 대관, 콘텐츠비용)
     - 토스뱅크 1002-0211-3980 스윙원데이프렌즈/최용아
     - 입금확인 : 010-5164-2155
     
　*신청한 원데이 강습일 기준 3일 전 강습일 변경 1회 가능
　(3번 이상 취소/변경 시 이후 강습 신청 불가 할 수 있습니다.)

　*강습 당일 취소/환불 불가

[일정]
- 오후 8시 ~ 10시 : 스윙댄스 기초 및 루틴 배우기
- 소셜체험 및 뒤풀이 진행(선택)

원데이클래스 진행 예정입니다!
수업 이후 있는 소셜체험 및 뒷풀이 모임은 선택적으로 참여 가능하오니 참고 부탁드립니다 :)

[네이버 지도]
하이연습실 선릉점
서울 강남구 테헤란로43길 17 뉴본빌딩 5층
https://naver.me/Gt9Z0xBw",2025-07-06 23:31,다다
9220,스윙댄스 원데이 클래스(7/11선릉),"안녕하세요, 다가오는 이번 여름
스윙댄스 함께 하실래요?

단조롭던 가뭄같은 일상에 단비가 될 수 있는
취미생활 ! 스윙댄스를 소개합니다 >_<

스윙댄스는 재즈 음악에 맞춰 즉흥으로 추는 춤인데요 ㅎㅎ

저희 원데이 클래스는 초심자 분들에게 맞춰
간단히 스윙음악에 댄스 루틴을 알려드리고 있어요!

[인스타그램 현장 스케치 릴스 참고해주세요 ㅎㅎ]
https://www.instagram.com/reel/CuW42eYMbY-/?igsh=NGhnZzR6cGhwcjZp

궁금한게 있으시면 편하게 대화 걸어주세용

이번주 금요일 같이 춤춰봐요 ! 

[강습비]
　 - 원데이클래스 (11,000원/ 노쇼방지, 연습실 대관, 콘텐츠비용)
     - 토스뱅크 1002-0211-3980 스윙원데이프렌즈/최용아
     - 입금확인 : 010-5164-2155
     
　*신청한 원데이 강습일 기준 3일 전 강습일 변경 1회 가능
　(3번 이상 취소/변경 시 이후 강습 신청 불가 할 수 있습니다.)

　*강습 당일 취소/환불 불가

[일정]
- 오후 8시 ~ 10시 : 스윙댄스 기초 및 루틴 배우기
- 뒤풀이 진행(선택)

원데이클래스 진행 예정입니다!
수업 이후 있는 뒷풀이 모임은 선택적으로 참여 가능하오니 참고 부탁드립니다 :)

[네이버 지도]
스윙타임
서울 강남구 선릉로93길 50 지하1층
https://naver.me/5c2DbkOl",2025-07-06 23:37,다다
9221,스윙댄스 원데이 클래스(7/10강남),"안녕하세요, 다가오는 이번 여름
스윙댄스 함께 하실래요?

단조롭던 가뭄같은 일상에 단비가 될 수 있는
취미생활 ! 스윙댄스를 소개합니다 >_<

스윙댄스는 재즈 음악에 맞춰 즉흥으로 추는 춤인데요 ㅎㅎ

저희 원데이 클래스는 초심자 분들에게 맞춰
간단히 스윙음악에 댄스 루틴을 알려드리고 있어요!

[인스타그램 현장 스케치 릴스 참고해주세요 ㅎㅎ]
https://www.instagram.com/reel/CuW42eYMbY-/?igsh=NGhnZzR6cGhwcjZp

궁금한게 있으시면 편하게 대화 걸어주세용

이번주 목요일 같이 춤춰봐요 ! 

[강습비]
　 - 원데이클래스 (11,000원/ 노쇼방지, 연습실 대관, 콘텐츠비용)
     - 토스뱅크 1002-0211-3980 스윙원데이프렌즈/최용아
     - 입금확인 : 010-5164-2155
     
　*신청한 원데이 강습일 기준 3일 전 강습일 변경 1회 가능
　(3번 이상 취소/변경 시 이후 강습 신청 불가 할 수 있습니다.)

　*강습 당일 취소/환불 불가

[일정]
- 오후 8시 ~ 10시 : 스윙댄스 기초 및 루틴 배우기
- 뒤풀이 진행(선택)

원데이클래스 진행 예정입니다!
수업 이후 있는 뒷풀이 모임은 선택적으로 참여 가능하오니 참고 부탁드립니다 :)

[네이버 지도]
봄바람연습실
서울 강남구 강남대로84길 33 대우디오빌플러스 b2층 b02호
https://naver.me/5zogFydY",2025-07-06 23:42,다다
9222,,폭염에 맞서봐야  몸만 상하고 냉면으로라도 시원함을 느껴봅니다.,2025-07-07 04:42,빠달
9223,,"잘 견디고 계신가요?

이번 주도 화이팅입니다!!",2025-07-07 07:09,신반장
9224,,"오늘의 뉴스🗞️
1. 소비쿠폰 21일 지급 시작, 신청 안 하면 못 받아 → 1차로 15만~45만원, 상위 10%를 제외한 국민들에게 2차로 10만원 추가 지급. 신용·체크카드로 받을 사람은 은행 영업점을 방문하거나 홈페이지나 앱, 콜센터 등에서 신청한다. 21일 오전 9시부터 9월 12일 오후 6시까지다. 이 기간을 놓치면 소비쿠폰을 받을 수 없다.(국민 외)▼


2. 대통령이 임명하는 서울대 병원장, 임명 때마다 ‘낙하산’ 논란 → 다른 국립대병원장은 교육 장관이 임명 서울대 병원은, ‘서울대병원설치법’에 따라. 교육부 장관의 제청으로 대통령이 임명. 차관급 예우... 서울대병원에 한해서만 별도 법을 만들어 관리해오고 있는 셈.(국민)


3. 우회전 ‘정지 의무화’ 3년째... → 연평균 사망자 66명 개선 없어. 2024년 중상자는 1470명으로 늘어. 2022년 1월11일 개정된 도로교통법은 건널목에 보행자가 있으면 무조건 일시정지하도록 규정. 잘 지켜지지 않고 단속도 잘 안돼. 결국은 신호등 설치가 답.(세계)


4. 올 여름 40도 넘을까? → 6월 평균기온 관측(전국) 시작(1973년) 이래 역대 최고. 손석우 서울대 지구환경과학부 교수는 ‘2018년보다 올해 장마가 더 일찍 끝나 폭염이 더욱 길게 이어질 수 있다’며 ‘40도를 넘길 가능성도 배제하기 어렵다’고 언급.(중앙선데이)


5. 李 ""반드시 가야"" 4.5일제 향해가는 정부.. 파장 두고 촉각...李 ""노동 단축, 일자리 나누기 효과도""...국정과제 추진 가닥.. 일부 지자체도 호응...재계 저항 예상.. 임금 감소시 노동계도...속도 조절 불가피 속 구체화 방향성 주목


6. ‘문 닫는 주유소’ 2~3일에 1개꼴…경영난에 폐업도 골치...2010년 정점…6년 반 동안 폐업 100곳 육박...주유소 수익성 악화…영업익 1%대로 추락...석유3단체, “건축 규제 완화” 국토부에 건의
",2025-07-07 08:39,시놀매니저
9225,,"또, 월요일
언제나처럼
조용히 찾아온 시작
내 일주일은 왜 이리
짧게만 느껴질까
누군가 중간의
이틀을 살짝
숨겨버린 것만 같다

이번 주는
조금 더 따뜻하게
조금 더 천천히
마음을 써보려 한다

화요일, 수요일, 목요일…
하나하나
꽃잎처럼
곱게 펼쳐두고 ~~
금토일까지
나란히
햇살 아래 놓아두어야지

태인🎀
",2025-07-07 08:48,골드라벨
9226,,반갑습니다~,2025-07-07 09:18,푸읍
9227,,"절기상 푹푹찌는 여름이
시작된다는 小暑입니다.
더위 조심하세욤.ㅎ ",2025-07-07 09:51,신기*
9228,,안녕하세요 반갑습니다 ,2025-07-07 09:56,초롱이7
9229,,"우루무치 항공권 지난주보다 4만원정도 올랐지만 발권 하였습니다 
혹시 일정 같으신분 같이 가시죠~",2025-07-07 10:12,공유차이나
9230,,"9/14~9/21
우루무치 ~가욕관~둔황~투루판~천산천지~우루무치 예정입니다.",2025-07-07 10:26,공유차이나
9231,,"2주간 디지털 숏폼 영상제작 배우고 3개월간 매월 67만원씩 벌자!

서울시 거주 60세 이상~ 디지털 시니어~~!

SNS숏폼 보는게 내 취미라면?

이제 직접 만들고 돈도 벌어 볼까요?
8월 2주간 이지태스크에서 교육 후 3개월(월56시간) 인턴십 프로그램을 서울시니어일자리지원센터와 함께 준비했습니다.!

일단 신청부터 하시고~
2호선 자양역 설명회 듣고 결정하세요~!^^

▶️ 신청하러가기
https://50plus.or.kr/sjc/education-detail.do?id=50624935",2025-07-07 10:30,시놀매니저
9232,,푸읍님.반갑습니다,2025-07-07 13:10,골드라벨
9233,,ready님 반갑습니다,2025-07-07 13:12,골드라벨
9234,,"반갑습니다 트레킹  여행좋아하는
61세 남 입니다 잘부탁해요",2025-07-07 13:32,산드래
9235,,"♡언   제:2025.7.12. 토. 9:00
♡어디서:5호선 광나루역 2번 출구 
역사 내
♡어디로: 서울둘레길 제6 고덕산코스 9.6km. 3시간. 하
-이번 코스는 모임장과 광덕, 성민님이 선두에서 길을 열어 보겠습니다.(여성1분 지원 받습니다)

-광나루역을 나와 광진교 앞에서 6번 스템프를 찍고 서쪽 한강을 배경으로 단체사진을 찍고 한강을 감상하며 천천히 걷습니다.

~광진교(廣津橋)는 서울특별시 광진구 광장동과 강동구 천호동을 잇는 총연장 1,056m의 한강 다리이다. 한강에서 세 번째로 1936년에 건설 되었으나 철거되고, 2003년 4차로 광진교를 새로 건설 했습니다. 2009년 걷고 싶은 다리 공사로 4차로 중 2차로가 보행로와 자전거 전용도로로 새로이 조성되고 다리 중간부분에 하부 전망대를 설치하여 한강 교량 유일의 걷는 다리와 복합 문화예술 공간으로 만들어졌다.

-다리를 건너면서, 한강공원부터 우리는 발걸음을 재촉합니다. 

광나루 한강공원 뚝방길을 우리는 최대한 속보로 걷습니다. 선사유적지까지
각자의 최대 속도로 시원한 강변길을 빠르게 걸어 보겠습니다. 엔돌핀이 올라올 겁니다.
걷는 즐거움을 만끽하시기 바랍니다.(여기까지 약 4.5km)

~암사선사유적지에서 간식과 휴식을 충분히 취하고 우리의 행보는 계속됩니다.
(입장료는 모임에서 부담합니다. 65세 이상 무료)

~고덕산~
높이 88m의 고덕산은 고려 말 조선의 개국에 참여하지 않고 은둔한 이양품의 덕을 칭송하여 그가 은둔한 산을 고덕산이라고 불렀다.

강동 그린웨이 고덕산 구간은 완만한 구릉지 형태의 야산이며, 숲이 울창하여
소나무 숲에서 풍겨오는 진한 솔향기가 가슴을 후련하게 쓸어내립니다. 이 구간은 흙길이 대부분이며, 울창한 나무들이 그늘을 만들어 주어 시원하게 걸을 수 있습니다. 숲길을 걷는 즐거움을 만끽하시기 바랍니다.

~샘터공원에서 잠시 화장을 고치고 휴식을 취한후 명일공원입구에서 7번 스템프를 찍으면 우리의 일정은 끝납니다. ",2025-07-07 14:22,케이
9236,,"열풍속에
새로운 한 주를
시작입니다.

오늘은
작은 무더위가 시작된다는
소서!

진즉부터
무더운 날씨가 계속되고 있지만
가벼운 마음으로
시원하고 상큼한 일들만
가득하고

좋은 에너지와
행복한 마음으로
기분 좋은 하루 즐겁게
보내게요

화이팅입니다~~~♡
",2025-07-07 16:15,수성자
9237,,막연한 꿈일거같은 크루즈 여행입니다,2025-07-07 16:44,시계소리
9238,강연 참여 신청하면 혜택이 팡팡!,"대한민국 마약청정나라 만들기 및 
마약 예방 강연회 함께 참여하고
연예인도 만나고, 스타벅스 기프티콘도
받아가세요!

🎉 행사 안내
일시: 2025년 7월 15일(화)
시간: 오후 2시 ~ 4시
장소: 여의도 국회도서관 강당

오시는 길: 국회의사당역 6번 출구 도보 10분
(서울 영등포구 의사당대로 1, 국회도서관 강당)

📝 행사 세부 안내
사회자: 아나운서 이수연, 안소연
행사 일정 및 자세한 내용은 게시글 내 
이미지를 참고해주세요.

🎁 시놀 앱 사전 신청 혜택
시놀을 통해 사전 신청 후 참석하신 분 전원께
행사 종료 후 스타벅스 기프티콘 100% 증정!
(※ 개별 연락 예정)

마약 없는 세상, 함께 만들어요.
많은 관심과 참석 부탁드립니다!

주최: (사)한국범죄퇴치운동본부 
         마약퇴치국민운동본부
후원: 한국예술문화진흥원",2025-07-07 16:57,시놀매니저
9239,안녕하세요 굵은빗줄기가 그리워집니다,회원모두에게 즐거운 추억이ᆢ,2025-07-07 17:22,사과
9240,,"숲길걷기 명상
12일에 참여할게요^^",2025-07-07 19:53,봄이
9241,"7,8월은 가족휴가의 달 정기정모는 개인후기로 합니다.",개인적으로 캠핑후 재미있는 캠핑후기 부탁드립니다.,2025-07-08 00:19,아리수나그네
9242,,나는 누구. 여기는 어디...더위 조심 하세요..,2025-07-08 02:18,빠달
9243,,산드레님 반갑습니다.,2025-07-08 06:39,골드라벨
9244,,"외로울 때 함께할 수 있는 좋은 친구를 만들고, 힘들 때 대화를 통해 힘을 주고, 행복을 나누며 웃게 해주고 싶어요.

카카오톡 아이디  kaka562",2025-07-08 06:40,최시우
9245,,"최시우님 반갑습니다.
막내가 오셨네요.",2025-07-08 06:40,골드라벨
9246,안녕하세요. ai배우고 싶어요,ai배우지 않으면 안되는 시대인것 같아요. 배우고 싶습니다.,2025-07-08 06:44,마거릿
9247,,저는 음악을 사랑하는 사람들을 만나고 싶습니다.내 카카오톡 아이디 kaka562,2025-07-08 07:03,최시우
9248,모임,"K국사스 댄스모임 대교원장님 학원상당모임 과의 
안양지역모임 결연 첫상견례 및 결연장소 

7월20일 일요일(매달 셋째일요일 정규모임 주중모임대신합니다.) 
안양 남부클럽3층안 커피숍 내 2시 회비 만원 

식사, 커피 제공 (술, 입장료, 보관료 별도)

7월부터 모임 진행 합니다.


둘째, 넷째 주 월요일 오후 6시 서울 낙원 콜라텍
회비 1만윈 내용 상동(입장료 무료)

모임 참석은 문자로 꼭 남겨 주셔야 참석 인정 됩니다. 
1.참석하는곳 날짜, 
2.닉네임, 
3.성별, 
4.나이, 
5.사시는곳 시,구,동까지만 

문자메세지 남길곳 010 3286 0597 

[밴드 초대장]

심규일 회장 69 남 사교댄스 전국민운동으로...님이 
당신을 'K국사스댄스연맹대학원TV' 밴드에 초대합니다.

유튜브 검색은 ""K국사스"" 밴드 가입하시면 
유튜브보다 더 수많은 동영상 보실수 있습니다. 

50세 이하 여성은 무료로 라운딩 해드립니다. 
무한으로 조건없이 동영상촬영 방송, 유튜브 업로드 가능한분만

모임시엔 전연령 여성 무료라운딩 해드립니다. 
선착순3명 3곡한정.

회원은 약 1040명 

모임시 참여문자 주신후 전화 ☎️ 주세요.

문의 및 무료 라운딩예약 010 3286 0597

밑 링크 누르시면 가입됩니다.
https://band.us/n/aea6A3pf4a0eM",2025-07-08 07:10,K국사스모임회장
9249,,"제발 미루지 마세요. 우리가 잊고 살아가는 것이 있는데 이 세상에 오는 것은 
순서가 있어도 가는 것은 순서가 없답니다. 

내일을 자신할 수 없기에 해보고 싶은 일을 미루는 것은 주어진 시간을 낭비하는 일입니다. 

내일 종말이 와도 오늘 사과나무를 심겠다는 생각. 참 좋습니다. 
사과나무를 심기 위해 우선해야 할 일이 무엇일까요?

시간을 가장 못쓰는 사람이 가장 먼저 시간이 없다고 불평한다.
해야 한다면 바로 하라. 1분 미룬다면 그 일을 해야 하는 시간이 1분 더 늘어난다. (대책 없이 용감한 청춘, 장 드 라 브뤼예르)

살아가면서 가장 실패한 사람들이 하는 것 중 매우 많은 것이 하여튼 핑계를 대는 것입니다. 그 중에서도 특히 시간이 없어서 못한다는 말입니다. 
지금 시간이 없다고 생각하면 내일도 모레도 시간이 없습니다. 그러므로 무엇인가 계획하면 지금 당장 실천을 하는 것입니다. 

오늘도 무덥습니다만 계획한 일은 바로 실행하는 행복한 화요일되세요.",2025-07-08 07:34,시놀매니저
9250,,"여행은 항공권을 발권하면서 시작되고, 
계획은 생각일뿐 입니다.",2025-07-08 07:51,공유차이나
9251,,오늘도 단단한 시간 보내세여!,2025-07-08 07:53,신반장
9252,BABIDA가 우리에게 주는 의미는?,"1. 첫 만남 

“이런 분이라면 우리 모임이 잘 맞아요”
  진짜 친구를 만들기 위한 기본 매너 갖고계신분
“이런 행동은 사절이에요” (예: 종교얘기,정치 얘기 강요, 지나친 음주, 연락 강박 등)

2. 가벼운 첫 식사 주제 

""당신이 요즘 가장 자주 먹는 음식은?""

""최근 가장 좋았던 나만의 식사 시간은?""
→ 누구나 편하게 이야기 나눌 수 있는 '식사' 주제

3. 사진첩에 따뜻한 감성 채우기

밥 한 끼 사진 + 작은 명언 한 줄

‘함께 한 날들’이라는 앨범도 같이 만들어요


♡♡♡우선 가입하신 분들 환영합니다.
우리함께 오래 함께 갈수있는 멋진방 만들어요.~^^
첫모임은 7분되면 첫 식사 시작하겠습니다.


""BABIDA는 단순한 식사 모임이 아닙니다.
따뜻한 사람들과 여정을 함께 나누는 자리입니다.""

",2025-07-08 08:50,babida
9253,,안녕하세요 이렇게 만나뵈어 기쁘고 반갑습니다.여러분들의 많은 응원과격려 많이 부탁올립니다,2025-07-08 09:38,동초
9254,,뉴욕 타임스(NYT) 선정 21세기 최고의 영화 100에 우리나라 영화 봉준호 감독 '기생충'이 1위에 올랐네요. '올드보이'와 '살인의 추억'도 순위 안에 들었네요.,2025-07-08 09:38,stj
9255,,"오늘도 찌는 듯한 더위가 계속된다니
건강 꼭 챙기시고, 수분도 충분히 드세요!

작은 기쁨 하나라도 찾는 하루 되시길 바라며
힘차고 즐거운 하루 보내세요

       태인🎀
",2025-07-08 09:43,골드라벨
9256,영어 공포증 극복원합니다...,ㅇ,2025-07-08 11:04,쿨가이
9257,,공수래공수거  남은인생 즐거이 ~~~^^,2025-07-08 11:27,차리박
9258,,가입한지 시간이 많이 지났는네 늦게나마 인사드림니다 많은 지도 편달 부탁  드림니다,2025-07-08 11:32,스타더스트
9259,,"안녕하세요 ~^^
다시한번 인사드립니다 
이름은. 권충민 입니다 
이 글을 보시는회원님들께 간단한 인사라도 보내주심 이 어플에 적응을 잘할수있을것 같아요 부탁드립니다  
ㅡㅡ꾸벅ㅡㅡ",2025-07-08 12:55,독수리와 까마귀
9260,,폭염전 노들섬 전경,2025-07-08 14:38,아리수나그네
9261,인사드려요,"적은 자본으로도 플렉스가 되려나 모르겠지만 배워보고 싶어서 가입했어요
반갑습니다~~~",2025-07-08 16:34,여작
9262,,"♡ 눈물 꽃 ♡

비 내리는 오후,  
창가에 앉아 한 줄기 바람을 느꼈다.  
그 바람에 실려 온 건  
이름 모를 꽃 한 송이와  
그 꽃잎에 머문 눈물방울 하나.

왜 넌 울고 있었니?  
꽃은 대답하지 않았다.  
그저 고요히 머리를 숙이며  
자신의 그림자를 바라볼 뿐이었다.

그 눈물은 아마도  
봄이 떠나는 걸 슬퍼한 것일까,  
아니면 누군가의 마음속에  
잊혀져 가는 향기 때문이었을까.

꽃은 피고 지는 법,  
눈물은 흐르고 마는 법.  
그 둘은 서로 다른 듯 닮았고,  
같은 듯 다르다.

그 꽃은 결국 바람에 날아가 버렸다.  
눈물방울도 함께 사라졌다.  
남은 건 단지  
그 순간의 고요함과  
가슴 저미는 그리움뿐.

꽃이여, 눈물이여,  
다시 만날 그날까지  
내 마음에 네 자리를 비우지 않으리.",2025-07-08 17:09,의봉
9263,,안녕하세요 반갑습니다  ,2025-07-08 17:17,동초
9264,,안녕하세요 반갑습니다 회원여러분들의 아낌없는 성원과격려 부탁드립니다.,2025-07-08 17:20,동초
9265,⛳️8월12일 스크린파크골프 대회 잔치마당,"한국시니어파크골프협회 회원 여러분, 
넓고 쾌적한 실내 공간에서 시원하게 파크골프를 즐기고 상금도 타실까요?

📌날짜 : 8월 12일(화)
장소 : GTS골프아카데미 일산캠퍼스 (정발산역)
위치 : 경기 고양시 일산동구 정발산로 24 웨스턴돔A 3층, https://naver.me/FVb8PU6D
인원 : 선착순 60명 
회비 : 정회원 1만원 (활동 연회비 8만원 납부자)
          일반회원 2만원

📌주최 : 한국시니어파크골프협회 
후원 : 시놀, GTS&플레이파크골프

📌시상 : 1등 1명 × 10만        10만원
             2등 2명 × 7만         14만원
             3등 5명 × 5만        25만원
             우수상 12명 × 2만  24만원
             홀인원 4명 × 1만      4만원
             ———————————
             합계    20명           77만원

📌협찬 : 1등~3등(총 8명)에게는 아미노트리 마시는 히알루론산(1box / 5만원)이 상품으로 함께 증정됩니다.

📞문의 : 정순영 대표(010 4103 7925)
✔️기타 : 첫 참가자는 참가신청 후, 위 전화번호로 성함과 전화번호를 알려주세요.

",2025-07-08 17:55,시놀매니저
9266,,"화자님. 동초님.
반갑습니다",2025-07-08 18:17,골드라벨
9267,,심플하면서도 고난이도 기술이 필요한계단 ,2025-07-08 18:30,오프로드
9268,,"일하며 여행하며
전국 곳곳에 시공 하느라
여행삼아 다녀요~
이따금 현장 진행
확인점검 해야하고
직원들만 믿을건 아닌지라
틈틈이 전국 현장을 직접 찾아가 확인 합니다
 ",2025-07-08 18:34,오프로드
9269,,"현장 점검차 
",2025-07-08 18:35,오프로드
9270,,"https://youtube.com/shorts/ioZyN54N25Y?si=tU_sLLe5AXFpIOkO
더많은 내용은 유튜브에서
방문 해주세요~
한번 정모 모임 이라도 해야 하는데
식사모임 자리 한번 만들께요~
저는 사무실 서울 양천구 와 강서구 2곳
서울에서 뵈야죠
지방분은 좀 죄송 스럽지만
좋은 저녁 되세요 ",2025-07-08 18:40,오프로드
9271,,"https://youtube.com/shorts/ioZyN54N25Y?si=tU_sLLe5AXFpIOkO
제 유튜브 계정 입니다
날이 너무 더워서 ㅠㅠ
건강 조심하세요
좋은 저녁 되세요",2025-07-08 18:44,오프로드
9272,,"https://youtu.be/8cVOCeluDo0?si=ir6vkEuukhuqnu69
수출 컨테이너 주택 시공 영상
",2025-07-08 18:57,오프로드
9273,,"안녕하세요, 혼자걷기보다 함께 멀리
걷고싶어서 왔습니다😀
잘부탁드립니다!! 
무더위에 건강조심하십시오~",2025-07-08 23:56,초록의봄
9274,,"같은상황 다른마음..
아름다운 꽃이 보는 것만으로 덥게느껴짐.
이것이 인생인지 인간의 간사함인지...",2025-07-09 03:33,빠달
9275,,"우리의 서울둘레길은 어른들의 놀이터다. 어쩌면 심심할 수 있는 놀이터다. 그러나 동지들이 마음만 합쳐주면 재미있는 놀이터가 될 수 있다. 지금까지는 감탄했고, 즐겁고,보람도 있었다. 

나이가 들어 가는지, 날씨가 더워져서 그런지 점점 힘에 부친다. 한 번 시작하면 끝장을 보는 성격인 나도 한계에 다다른 건가? 이제는 동지들이 스스로 재미있게 만들어 주길 바랄뿐이다.

투정도 부리고 장난도 치며 우애가 깊어지는 서울둘레길, 
시원하게 비워진 시골집 흙마당 같은 
여유로운 서울둘레길,
해와 바람의 연출에 따라 경이로움이 감탄으로 피어나는 서울둘레길,
삶이 좀 더 깊어지는 서울둘레길이 되면 좋겠다.

https://m.blog.naver.com/krhong1/223926431976",2025-07-09 06:13,케이
