,title,content,date,nickName
13385,안녕하세요 ,반갑습니다 ,2025-12-27 15:19,굿굿
13386,안녕하세요 ,반갑습니다 ,2025-12-27 15:20,굿굿
13387,안녕하세요 ,반갑습니다 ,2025-12-27 15:21,굿굿
13388,유튜브 발견,"우연히 알게 된 정보인데 관심있는 컴퓨터 동호인이라 정보교환과 동기부여를 가지고 참여하고 싶습니다. 블로그, 유튜브, 영상편집에 관심이 있고 공유도 하고 싶습니다. 반갑습니다. ",2025-12-27 16:58,최원진
13389,,"안녕하세요ᆢ잘부탁드려요^^
",2025-12-27 17:22,사르르
13390,,"아 이렇게 자동가입이 되었네요!
추운날씨 연말 건강하고 즐겁게 보내세요^^",2025-12-27 18:24,시연75
13391,,반갑습니다 가입인사해요^^,2025-12-27 18:29,시연75
13392,,속초여행,2025-12-27 20:45,광수오빠
13393,,"안녕하세요~♡♡
가입인사를 못했네요
잘부탁드립니다~^^",2025-12-27 21:14,다슬~♡
13394,,"12월27일추운토욧걷기팀과합류 따스한국밥으로 속채우니 안춥네요버스킹구경하고 커피숍가서 오빠야가 🫡쌍권총쏘시고 담소로하하호호웃다  홍대유명한LP빠가서 피자에 맥주콸콹콸 마시고
신청한음악에취해보고 또
오빠야가  🫡기관총 으로쏘시고 헉 가슴을부여잡고 집으로귀가",2025-12-27 22:36,유진이징
13395,,서로 감사하며 즐겁게 ㅎㅎ,2025-12-28 00:26,서인
13396,,"반갑습니다
저도 가입 인사를 못했습니다
잘 부탁드립니다 ㅎㅎ",2025-12-28 00:55,서인
13397,,"홍제천폭포에서
빙벽을 두르고 흐르는 홍제천폭포는 또 다른 모습으로 보는 이들로 하여금 감탄사를 자아내게 한다
홍제천폭포는 봄에는 벚꽃등 각종 꽃들 사이로 물이 쏟아 저 내리고, 여름에는 푸릇푸릇 버드나무 사이로 물줄기가 흐른다 가을이면 붉은빛 단풍사이로 낙엽과 함께 물이 떨어지고, 또 지금처럼 겨울에는 빙벽사이로 물줄기가 쏟아 저 내린다. 낮에는 시원하게 쏟아지는 장관을 볼 수 있고 , 밤에는 안산에 걸쳐진 달빛과 조명의 조화로움으로 색 다른 매력으로 다가온다^^
홍대역에서 출발한 우리 일행은 폭포 앞에서 간식을 먹고, 담소를 나눈 후 다시 오던 길로 돌아가 식사팀과 합류
뜨근한 국밥 한 그릇으로 허기진 배를 채우고 나니 추위도 잊고, 여기가 천국일세 ㅎㅎ 따듯한 차 한잔으로 피로도 풀고, LP 바에서 음악 들으며 힐링의 시간도 갖고, ^^♡
동행해주신 님들 감사합니다 덕분에 잘 먹고 잘 마시고 즐겁게 감상하고 왔습니다
다음 더 좋은 길에서 뵙겠습니다",2025-12-28 07:28,블루(Blue)
13398,,잘 부탁합니다,2025-12-28 08:17,윤수이
13399,,"산지 월악천 개구리
사이즈  장57
즐거운 일요일 보내시기 바랍니다.",2025-12-28 08:20,바윗돌
13400,,"상상만 해도 건강해지는 것 같습니다
잘 부탁합니다",2025-12-28 08:30,윤수이
13401,,"안녕하세요.
잘 부탁드립니다.
꾸벅 ~^^",2025-12-28 08:38,안경사랑
13402,,"안녕하세요.
잘 부탁드립니다.
꾸벅 ~^^",2025-12-28 08:46,안경사랑
13403,,"안녕하세요.
잘.부탁드립니다.
꾸벅 ~^^",2025-12-28 08:48,안경사랑
13404,,"크게 바라지 않고
무리하지 않으며
하루를 무사히 지나가는 삶을 좋아합니다.

지친 날에는 쉬어 가고
괜찮은 날에는 조금 웃을 수 있으면 좋겠습니다.

서로를 붙잡기보다는
곁에 머무는 정도의 거리,
그만큼이면 충분합니다.
",2025-12-28 09:10,심곡길
13405,,"북한강.
도미나루터 카페
입니다 ~",2025-12-28 09:51,안경사랑
13406,기네스북카페.포지티브 스페이스 방문하기,"26년 1월 10일 오전10시.
서서울호수공원 버스정류장앞(공항방면)",2025-12-28 10:20,안경사랑
13407, hello!,"‘좋은사람’ 말이 눈에 들어와 가입 합니다.
서로 공감대를 만들어 가 보아요~🍀",2025-12-28 10:35,작은구름
13408,,"새벽은 잠 대신
생각을 먼저 깨운다

피곤한 몸 위로
헷세의 문장 하나가
조용히 떠오른다

인생의 의무는
단 하나
행복하라는 것
우리는 너무 많은 옳음을 지고
행복해지는 법은 잊은 채
하루를 산다

사랑하는 한
마음은 스스로 조화를 찾고
그 안에서
인간은 행복에 이른다

보리죽이든 빵이든
누더기든 보석이든
사랑이 살아 있다면
세상은 언제나
좋은 세상이다

태인 🎀 ",2025-12-28 11:23,골드라벨
13409,즐거운 시간 되시기 바랍니다🤗,즐거운 시간 되시기 바랍니다🤗,2025-12-28 12:16,에로스의정원
13410,,여행좋아해요 같이가고 싶어요 초대해주세요,2025-12-28 12:20,서래
13411,한양도성 트레킹 투어 공지합니다,"일시 :  2026년1 월10일 오후1시
모임장소:  숭례문(남대문) 관리소 입구
1코스 : 숭례문출발 ㅡ돈의문ㅡ인왕산ㅡ창의문 
시간 :약 3시간 
준비물 :  아이젠  스틱  (겨울산행 필수)
기타  개인 식수및 간식
뒤풀이:  경복궁역 통인시장 근처 1/N
  첫  트레킹 입니다 많은 참여 부탁드립니다  
저희모임은 역사와함께 하는  한양도성 트레킹입니다 
모임에서는 상해보험이 가입되어있지 않습니다 안전트레킹 부탁 드려요

",2025-12-28 12:42,산드래
13412,한양도성트레킹 ,"일시:2026년1월10일 오후1시
장소: 숭례문 관리소 입구 모임
코스: 숭례문ㅡ돈의문ㅡ인왕산ㅡ창의문
예상시간: 3시간
준비물: 스틱  아이젠(겨울 산행필수)
기타 개인식수 간식
 역사이야기가 있는 한양도성 트레킹 입니다   많은참여 부탁해요
뒤풀이 는    경복궁역 근처에서 1/N",2025-12-28 12:50,산드래
13413,,"ㅡ조성진   쇼팽   ㅡ
  
https://youtu.be/ob0A3oGrTwI

     피아노  의  시인   쇼팽   
     녹턴  은  한자 로   야상곡  으로    조용한  밤의   
     분위기  를  그린  서정적 인  피아노  곡이다
     녹턴  은  총 21 곡  으로  수년에  걸쳐  2ㅡ3곡씩
     츨반햇다  

     쇼팽 이  사랑하는  세가지 가   잇엇다
     조국  폴란드    피아노    조르주  상드

     쇼팽이  살아잇을 당시  폴란드는   러시아의  지배르
     받앗고   쥭는  슌간  까지  독립된 것을  보지  못햇다
    그  당시  유럽  는  혼돈의  시기  엿고   아려운  상황 
     이엿기애    쇼팽  은  주로  프랑스  에  머물럿고
     아파서는  마요르카  섬 애서  요양 를   햇다 
     그가  죽고  프랑스 와  폴란드  는   쇼팽 의  유해 를
     모시길  간절히  원햇고    결국  그의  시신 은  프랑스에
      심장 은   폴란드   바르샤바   성십자가  교회애   보관햇다

     피아노의  시인 답게    피아노 하나만을  공부햇고
      피아노  를  통해  사랑하는  여인   조르주  상드  를   만낫다

     조르주  상드    ㅡㅡ  쇼팽 의  연인 이며    19세기 를  풍미
     햇던   여류 소설가  이자   극작가   수필가   이다
     9년간   쇼팽 과   연애  를  햇고
     당시   폐결핵  을   않고잇는   쇼팽 울  간호  해주면서
     서로  더육  사랑 하게  돼고   그  유명한   빗방울  전주곡  을
    포함   24 개 의  전주곡  을   완성  한다  

     오늘  은   쇼팽   녹턴곡     을 
     뛰어난  통찰력 과   한계없는   테크닉  광범위한  래퍼토리를
      바탕 으로   국제적인  명성을   쌓아가고   잇는  조성진",2025-12-28 13:04,비구름
13414,,"안녕하세요, 반갑습니다. 커피와 책. 더 이상 좋을 수 없죠",2025-12-28 13:04,제이
13415,기네스북카페.포지티브 스페이스 방문하기,"26년 1월 10일 오전10시.
서서울호수공원 버스정류장앞(공항방면)",2025-12-28 13:11,안경사랑
13416,,컴퓨터를 능숙하게 다루고싶고 AI도 잘 하고 싶어 참여했습니다,2025-12-28 17:12,허은유
13417,,"안녕하세요
첫 인사드립니다
즐거운 시간과 공간을 함께 하고
싶어요
잘 부탁드립니다^^",2025-12-28 17:57,서강
13418,유튜브 쇼츠만들기 배우고 싶어요,"안녕하세요
유튜브좀 배우고 싶어요
",2025-12-28 18:07,서강
13419,,"고작가님이 올려주신 데이비드 보위
음악을 들으니 여러 기억이 떠오릅니다
^^*
저도 한곡 올리렵니다
현재까지 데이비드 보위의 노래중
가장 스트리밍이 많이 된 곡
‘starman’입니다

오늘은 오스트리아 출신의 쌍둥이자매
듀오 monarisa twins의 커버곡으로
올려드립니다 (아주 상큼 이쁩니다)

https://youtu.be/KBgirdmSPsM?si=gckk_bT6gp96N6sq

",2025-12-28 18:09,데이락
13420,스웡댄스 배워보고 싶어요,참석하고 싶어요,2025-12-28 18:17,서강
13421,안녕하세요,"송파구 살고 오늘 처음 가입했어요 
주변이웃들과 즐겁게 지내고 싶어요",2025-12-28 18:20,서강
13422,,"

겨울산/이은석

슬픔도 기쁨도 잠시 내려놓고

오직 굳건한 의지만 안은채

가만히 웅크린 우면산


세찬 바람의 시련도 내 것인 양

비움의 쓸쓸함도 운명인 듯

묵묵히 품어 도닥이는 우면산


웅크림 속 새순 잉태하고 있음을

비움 속 도약의 희망 감추고 있음을

짐작하고 있는 이 누구인가


오가는 발길 무겁지 않고

호흡하는 숨결 거칠지 않음은

저 겨울산의 의미를 알고 있음이라


덮어라

백설이여

겨울산의 생명 온전토록


(시인 이은석님의 '겨울산'에서 백화산을 우면산으로
바꾸었습니다)

2025년 서울둘레길을 마치고

https://m.blog.naver.com/krhong1/224125561386",2025-12-28 19:31,케이
13423,,"청와대,삼청동길을 걷다
주로 야간에 도심의 불빛을 보며 걸었던 삼청동길을 낮에 걸으니 새로운 길을 걷는 듯 조금은 낯설게 느껴진다
한옥과 현대식 건물 아기자기한 카페들이 잘 어우러져 마치 과거와 현재가 함께 공존하는 듯 눈길을 돌리게 한다
경복궁역을 시작으로 청와대앞길 삼청길을 걷다보니 어느덪 종로3가역 도착 근처 식당에서 따근한 국밥 한그릇 먹고 각자의 생활터전으로 ㄱㄱㅅ^^
걷기모임 동행해 주신분들 수고하셨습니다 감사합니다 ^^
담에도  이쁜길 함께걸어요^^♡",2025-12-28 20:21,블루(Blue)
13424,좋은인연바랍니다,여행좋아요,2025-12-28 20:42,충주슁글기와
13425,,5월초 프랑스 남부와 중부를 렌트카로 다닐 예정입니다. 부분이라도 동행여행 관심 있으시면 알려주세요.,2025-12-28 22:01,Boreas
13426,,안녕하세요 저도숲길걷고십네요잘부탁드립니다,2025-12-28 23:53,똘똘 이
13427,,안녕하세요  좋은사람들과 여행함께하고싶어 가입했습니다,2025-12-29 00:12,말랑한 하루
13428,,한가한 항해,2025-12-29 05:49,빠달
13429,,소백산 산행,2025-12-29 08:08,젬
13430,,"안녕하십니까?
신체건강한60대청년가입인사드립니다.",2025-12-29 09:00,상우부대
13431,,"

오늘도 행복하세요!",2025-12-29 09:09,부산백수
13432,,"말랑한하루님 반갑습니다.
",2025-12-29 10:00,골드라벨
13433,,"올해의 마지막 월요일 아침

아직 식지 않은 밤의 숨결 위로
해가 조심스레 문을 연다.

시간은 오늘만큼은 서두르지 않고
창가에 머물러, 한 해를 돌아본다.

지나온 날들의 무게는
커피잔 속 김처럼 가볍게 올라가고
못다 한 말들, 미뤄둔 마음들은
아침 공기 속에서 조용히 풀린다.

이 마지막 월요일은
끝이 아니라
잘 견뎌온 당신에게 건네는
작은 쉼표 하나.

오늘의 걸음은 천천히,
햇살은 충분히,
그리고 마음은
새해 쪽으로 살짝 열어 두자.

태인 🎀 ",2025-12-29 10:00,골드라벨
13434,,"안녕하세요  호기심 반 좋은분 과 유대를 느끼면서 뵙고싶어 가입합니다,전은퇴자로 60대에요 캐나다와 서울을 오가며 사는 사람 입니다,잘부탁드려요",2025-12-29 10:09,Juno
13435,,쇼츠 다양한 활용 배우고 싶습니다 ,2025-12-29 11:28,미소영
13436,"[공지]
급벙  홍제천~홍제천폭포 왕복 6KM 러닝
","[공지]
급벙  홍제천~홍제천폭포 왕복 6KM
금일 29월요일 오후5시 러닝 함께 하실분 모십니다
무릎관절 무리안가게 셤셤 뜁니다 ^^
시간 :오후5시
모임장소:사천교(모래네 방향,오성사우나 건너편  홍제천)

창여하실분은 톡 남겨주세요",2025-12-29 11:59,블루(Blue)
13437,,"(마이아트 뮤지엄 후기)

23년 만에 돌아온 여인, 클림트의 미스터리~~~

어제 우리가 전시한""사라진 여인의 초상'""은 
도난당한 지 23년 만에 미술관 외벽 비밀 창고에서 발견된, 영화보다 더 영화 같은 작품이었죠. 
덧칠된 그림 아래 숨겨져 있던 '진짜 여인'의 
모습처럼, 우리도 일상의 가면을 잠시 벗고 예술의 본질을 마주할 수 있어 뜻 깊었습니다.
​

또한 클림트의 강렬한 미스터리 뒤에 만난 이탈리아 화가들의 서정적인 풍경은 겨울 날씨조차 잊게 할 만큼 따뜻했습니다. 수채화 특유의 맑은 색조가 마음의 감정선을 높여주는 기분이었네요.


그라시아님의 차량으로 모임장님이 직접
 ""황금동선""으로운전해 주신 덕분에 이동 내내  편안했습니다. 

적당한 조도 아래 와인과 곁들인 식사, 그리고 
멤버분들의 솔직한 미술 소견을 경청하며 보낸 시간은 클림트의 금박보다 더  빛났습니다.
​
처음 뵙는 분들과의 반가운 인연에 감사드리고  예술의 여운이 가득한 연말 되시길 바라며, 다들 미리 새해 복 많이 받으세요. ^^",2025-12-29 12:29,자스민20
13438,,27일 미팅 뷔페서 맛나게배부르게먹고 1대일매칭후 16팀 32분 마무리하고 제파트너랑 걷기팀가서 인사하고불고 기랑쇠주먹고 인사하고해산후회원1분길에서만나 빠리바게트가서케익에  라떼4분이서먹고ㆍ9분과합체역전할매가서 묵고ㆍ준코가서 묵고ㆍ막둥이가쌍건총쏴서  종3에7080라이브가서놀고새벽에택시타고 해산,2025-12-29 13:43,유진이징
13439,,"카페&베이커리.맛집.방문하기
진솔한대화.세상사는 이야기
관심있으신분 싱글만 가입하세요 ~
(닉네임.영문.한문 사용하지마시고,
한글로 다섯글자까지만 적어주세요)
닉네임.바르게 사용하기 😄🤓
모임장. 진행협조 부탁드립니다~^^
2회 참석취소할경우 강퇴합니다.",2025-12-29 14:12,안경사랑
13440,,"어느듯 6학년 말이되었습니다
건강의소중함이절실해지는순간이되었습니다.세상은넓고 할일이많은
시절은 번개처럼 지나갓습니다.
재가되어 자연으로 돌아가는 절친들을 보며~슬픔보다는 자연의 섶리를 더 공감하는것은 순리이며 진리인가봅니다. 우리 거슬리지않는 인생순리를 따릅시다.아쉬움도 미련도 부질없음을~ 후세대걱정 지금세상걱정?
다부질없는 망상입니다. 아프면 아픈데로 즐거우면 그게 삶입니다.지금이순간 행복합시다^^",2025-12-29 14:51,동석
13441,,"티타임 가입인사합니다
평안하고 행복한 연말되세요~",2025-12-29 16:06,시연75
13442,,제가 다녀왔던 카페입니다 ~,2025-12-29 16:30,안경사랑
13443,,"우찌이런일이
내나이가 벌서
아직도 88한데
세상 살맛납니다.
푸하하하 ~",2025-12-29 16:45,안경사랑
13444,반갑습니다~,"북구 거주중이며 73년생입니다.
잘부탁드려요",2025-12-29 16:57,♡행복합시다♡
13445,,45-55까지 잘 노는 분들과 만난 원함,2025-12-29 18:06,snowman
13446,,"모처럼 포근했던 하루였습니다^^

간간히 이렇게 숨통을 트이게 해주는

여유로운 온도가 참 고맙네요

오늘 퇴근하면서 하루종일 착용했던

작업용 장갑을 벗을때 손등에 느껴지던

습기먹은 겨울바람에 떠올려진 노래입니다

‘나미’의 슬픈인연의 원곡

‘츠카다 미키오’의 ‘인연’ 입니다

오해의 소지가 있으나 나미가 번안곡으로

발표된것이 아니고 일본의 원작곡자에게

정식으로 받은 곡입니다

양국에서 서로다르게 발매가 되었을 

따름이죠 당시 일본의 대중문화 교류가

없던터라 나미의 앨범에는 편곡자

김명곤이 작곡자로 기재된것이고

이는 저작자와 합의가 된 것 이었습니다

https://youtu.be/InmwW-NB7j0?si=4nS6lugJxX3afQYu",2025-12-29 19:56,데이락
13447,,안녕하세요 AI를 활용하여 삶을 윤택하게 할수 있을 거 같아서 배우고 싶네요,2025-12-29 21:11,라이언65
13448,,"우연치 않게 가입이 되었네요.
힘든시기 화이팅 하시기 바랍니다.",2025-12-29 21:56,미술관
13449,안녕하세요 다음달에도 강의 하시나요,"다음달에도 강의 계획 있으신가요
배우고 싶어요",2025-12-29 23:25,서강
13450,배우고 싶어요,신청합니다,2025-12-29 23:33,서강
13451,,단체 톡방이 없나요?,2025-12-30 00:41,♡행복합시다♡
13452,동행,"한양지리를 잘몰라서
잘부탁합니다",2025-12-30 00:49,♡ 하미~~♡♡
13453,,통영의 어느 포구,2025-12-30 07:13,빠달
13454,,"에로스가든님. 막내가 오신것 같네요.
반갑습니다 ",2025-12-30 08:47,골드라벨
13455,,"한 해의 끝을 이틀 남기고

달력의 모서리가
조심스럽게 접힌다
서두르지 못한 말들,
미처 안아주지 못한 하루들이
그 틈에 끼어
작은 바람처럼 운다

이틀이면 충분할 줄 알았던 마음은
벌써 저물고
저녁 하늘엔
가을이 남기고 간 색이
아직 지워지지 않았다

잘 살았는지 묻지 못한 채
시간은 신발끈을 고쳐 매고
다음 문 앞에 서 있다
나는 뒤돌아
흔적처럼 남은 발자국을
하나씩 세어본다

아쉬움이란
잃어버린 것이 아니라
끝내 품지 못한 온기라는 걸
이틀 남은 밤에서야
비로소 안다

그래도
저물 줄 알면서도 붉었던 것들처럼
이 해는
내 안에서
천천히,
아름답게
접힌다

태인 🎀 ",2025-12-30 08:47,골드라벨
13456,송년인사,"사랑하는 '여행스케치' 친구님들과의 만남은 언제나 가슴 벅찬 즐거움이며, 제게는 참으로 소중한 행복입니다.
​올 한 해, 저는 우리 좋은 친구님들 덕분에 더없이 행복했고 감사했으며, 이 모임에 함께 할 수 있다는 사실만으로도 복받은 사람임을 다시 한번 깨닫습니다.

​한 해를 이렇게 마무리하며 되돌아보니, 저희 '여행스케치' 방이 부족한 점도 많았을 것입니다. 그럼에도 불구하고 변함없이 꾸준히 자리를 지켜주시고 함께 해 주신 여러분이 계셨기에 여기까지 올 수 있었습니다. 진심으로 감사드립니다.

​올 한 해의 모든 일들을 아름다운 추억으로 소중히 간직하고, 이제 희망찬 새해를 맞이해 봅시다.

​새해에는 더욱 즐겁고 좋은 일들로 우리가 함께 더 많이 웃고, 감사해 하고, 행복해 할 수 있었으면 좋겠습니다. 그리고 무엇보다 가장 중요한 건강을 모두 꼭 챙기시길 바랍니다.
​우리 새해에도 자주 만나 함께 여행하고, 서로에게 더욱 긍정적인 에너지를 주는 좋은 친구가 되어봅시다.

​새해 복 많이 받으시고, 2026년 한해 더욱 건강하시길 기도합니다.
감사합니다.

            2025. 12. 30.

          모임장 조은친구 박천규 드림",2025-12-30 08:58,조은친구
13457,,뜻이 맞는 분들과 좋은 추억을 만들어가고 싶네요,2025-12-30 09:18,J LEE
13458,,함께 합니다~~✋,2025-12-30 09:56,작은구름
13459,,"작은구름님.
환영 합니다 ~^^",2025-12-30 09:57,안경사랑
13460,"[공지]

2026년 서울둘레길 완주자 모집","[공지]

2026년 서울둘레길 완주자 모집

2026년 3월부터 서울둘레길(총 21코스, 거리 156.5Km) 완주를 목표로 진행하고자 합니다
서울둘레길은 도봉산역에서 출발하는 1코스를 시작으로
마지막 21코스는 북한산우이역에서 출발해서 도봉산역까지 서울을 한 바퀴 도는 코스입니다
인제천리길, 해파랑길, 제주올레길, 경기옛길등 다양한 둘레길을 가보았지만, 서울둘레길만큼 길 안내와 길 조성이 잘 된 곳도 드물었습니다
전문가의 가이드를 받으며 가도 되겠지만,
잘 모르는 길은 어플을 보며 찾아다니는 것도 모험심도 생기고 나름 즐거울 것 같습니다.
숨겨진 유적지도 찾아야 하고, 스탬프 위치도 어디인지 알아야 하고, 인디아나존스처럼 모험을  즐기실분들의 많은 참여 바랍니다.건강도 지키고 힐링의 시간을 함께 해보자구요^^
 일정은 3월을 시작으로 주말(토,일)중  선택하여 진행하며, 시간등은 참여자 분들과협의하에 과반수 이상 찬성시 그날 그 시간때에 진행합니다

참여의사가 있으신분들은 댓글 남겨주세요 ^^",2025-12-30 10:16,블루(Blue)
13461,,"안녕하세요. 모두 건강하고, 행복하세요.!",2025-12-30 12:16,사리와
13462, 건강을 위하여 운동을 시작합니다,"26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:26,선비와나무
13463," 건강을위하여 운동을시작합니다,","26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:29,선비와나무
13464,건강을 위하여 운동을시작합니다,"26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:32,선비와나무
13465, 건강을 위하여 새로운 희망,"26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:33,선비와나무
13466, 건강을 위한 새해의 희망,"26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:33,선비와나무
13467, 건강을 위한 새로운 결심,"26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:33,선비와나무
13468, 건강정보 나눔터,"26년1월 전체 일정 안내
1일 3일  6일 7일 9일 10일12일
13. 15. 16 19.21.22.24. 27.
. 28.30,31일 입니다 우천시 최소됨",2025-12-30 12:34,선비와나무
13469,,"안녕하세요  인사드립니다.
전 은퇴해서 좋운분들과 소통하고싶어서 가입했어요",2025-12-30 12:39,Juno
13470,,👋 안녕하세요  : ),2025-12-30 13:51,Kiva
13471,"👋 안녕하세요, 반갑습니다   : )","""임장투어"" 생소한데
기초부터 가능할까요?! 
상세한부분 소통가능한지 궁금해요",2025-12-30 13:55,Kiva
13472,,"반갑습니다  : )
생활속 조화로운
인테리어에 항상 관심있어요!",2025-12-30 14:10,Kiva
13473,Tarot Card ,"타로카드에 관심은 있었지만
시간적인 여유가 없어
못 배우고 있었네요 
이렇게
좋은기회가 생겨서 
기쁘게 배울수있어 감사하네요 👍 ",2025-12-30 15:07,Kiva
13474,👋 ,"반갑습니다 
열린마음으로 배우며
적용해보고 싶네요  : )",2025-12-30 15:24,Kiva
13475,,안녕하세요.반갑습니다,2025-12-30 15:51,신광철
13476,,"안녕하세요 
",2025-12-30 16:22,"별,햇살 그리고 사랑"
13477,,안녕하세요 저도 함께하고싶어 가입합니다.,2025-12-30 17:46,블루밤
13478,,"모든님들 멋진 저녁시간 보내고

있으신지요^^*

올해도 채 30시간이 남지 않았습니다 ㅎㅎ

지난 12개월의 여운이 누구에게든

깊숙히 다가오는 시점이네요

그래서….

오랜만에 블루스의 고전 한곡 올립니다

이제는 고인이된 두명의 기타리스트

Gary Moore와 BB King의 협연입니다

기타로 대화하는 두 거장의 모습이

꽤 익살스러운 모습이 웃음지게 합니다

the thrill is gone 감상하시죠^^*

https://youtu.be/iUaevnP1LLg?si=1d5z3z3t00d-Ius4


",2025-12-30 19:00,데이락
13479,,"인사 드립니다.
안경사랑 입니다.
꾸벅~^^",2025-12-30 19:19,안경사랑
13480,,"인사올립니다  잘 부탁드립니다.
시간되시면 술한잔 합시다.",2025-12-30 20:11,뻬또밴
13481,가입인사  ,안녕하세요  주식에 대해 배우고자 출석합니다.  잘 부탁드립니다.,2025-12-30 20:24,뻬또밴
13482,,"요즘, 주식 흐름 좀 가르쳐주세요",2025-12-30 20:27,뻬또밴
13483,,이모임은 이곳에 공지만하고 아무런활동을 안하나봅니다.수강을 하셨다는분도없고 후기도없으니...모임장님께서는 책임감이 없이 아무런안내가없네요...,2025-12-30 20:29,재키 리
13484,안녕하세요?^^,"유럽 전지역, 이집트,터키등 지중해
전문 국외여행가이드로 오래동안
일하고 있습니다. 현재도 현역입니다.
국내외 여행관련 조언이나 정보가
필요하시면 언제든 아는만큼
나누어 드리겠습니다!^^",2025-12-30 22:46,Daniel Khang
13485,,"장기동에 살고 있습니다!^^
유럽,중동지역 전문가이드로
현역에서 일하고 있습니다.
해외여행, 특히 유럽전지역
터키,이집트,그리스 관련 정보가
필요하신 분은 언제든 도와
드립니다. 아는만큼~^^
국내에 있을때는 김포지역
모임에 불러주시면 기꺼이
참석합니다 ~^^",2025-12-30 22:50,Daniel Khang
13486,,"오랫만에 곧은재 까지 올라갔다
왔습니다",2025-12-31 05:01,nalja
13487,,반갑습니다 ,2025-12-31 05:07,wings
13488,,안녕하세요 ,2025-12-31 05:10,wings
13489,,"2025년 을사년,
국가적으로나 개인적으로 힘들었던
한 해를 무사히 지난것에 감사히 생각을 
합니다. 이방에 계신 여러분들 즐겁고
복된 마무리를 기원하겠습니다.^^~~~",2025-12-31 06:48,조재민
13490,,동굴법당이 있는 사찰,2025-12-31 08:34,빠달
13491,[새해 정모에 관해],"2025년 한 해 모두 수고 하셨습니다.
새로운 2026년 새해도 건강하고 더~
행복한 나날들이 되시길 소망합니다.
주님 품 안에서 평안하기를ᆢ.

새해 큰 추위로 우리 ""올싱""모임이 
방학이란걸 해야겠단 생각을 했답니다.
1월은 혹한으로, 2월은 설날맞이로
이래저래 몸과 맘의 여유가 없을 것 
같아요. 꽃피는 춘삼월에 다시 제대로
모여 보시죠~.

어찌됐건 책 읽기엔 따악 좋은 계절입니다. 많이많이 저축하시고, 3월 정모엔
풍성한 독서후기 나눠주세요.
 모두모두 건강하시고, 행복하시길♡♡",2025-12-31 10:23,Elsa
13492,,새해 복 많이 받으세요 ,2025-12-31 10:30,블루(Blue)
13493,,"광화문  마켓 &   늘편한 사람들   LP바
모임  후기    

어제   굉장히 추운  날씨 라  해서
많이  걱정  했는데    막상   종각  
풀바셋  카페 에서  만나    이야기 꽃을
피우니   훈훈한  느낌이  들었다

커피 한잔 를  마시면서   서로 눈인사 를
하고   각자  살아온  이야기   
그림과    음악  이야기  로    서로 의
취향과  취미 를  알아가는  사이    
한시간  이라는  시간이   흐르고
우리 는    빛 축체 를 보기  위해
카페 를  나와    바로   청계천 빛 초롱 
축제 를   보고    저 마다   젊은날의
초상  를  회상 하며   입가에  미소가    번진다

추운날씨 에도    들뜬  기분 으로
광화문 마켓 에  도착  하여   늦은 크리스마스 
분위기 도 느껴 보고    젊은 인파  에   떠밀리듯
걸으면서   생동감 을   만끽 해본다
눈과 귀  가  즐거웟으니     입이 즐거워야
할시간    년말인지   광화문 근처  식당 들이
빈 좌석이  없어     몇집 들려서
찿아간 식당  에서   맛 있는 고기와
맥주  한잔  으로    다시  수다  삼매경

식당을 나와   경복궁 역 근처  Lp바
서촌 불루스  를  가려고  햇으나
자리 가 없어  지난번  모임 에 갔던
늘 편한사림들  LP바  에   도착
들어가니   여기도   사람들이    맜아서
다행히  구석진   자리 에 모두  앉고
차 와 ,맥주  과일 안주 를  시켯는데
손님 이  많은   년말에도   여전히
혼자  주방   카운터  디제이  까지
일인 다역 으로    속  떠지는   손님 보다
주인 은  여유로움   ㅋ

10시가  다   되어서    주문한  차가
나오고   과일안주는   취소 하고
같이간  회원분이  신청 한  카를로스
산타나  곡  과   제가  신청한  퀸 곡으로
위안을 삼고    10시 에  마무리 를  하고
LP바를    나왔네요   ㅋ
춥고  늦은 시간  까지  함깨 해준
회원님들 고마워요  ^^",2025-12-31 11:27,비구름
